STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;eor
       1443;19220219;    1;   1.5;   1;-999;eor
       1443;19220220;    1;   0.0;   0;-999;eor
       1443;19220221;    1;   1.0;   1;-999;eor
       1443;19220222;    1;   0.4;   1;-999;eor
       1443;19220223;    1;   6.5;   1;-999;eor
       1443;19220224;    1;   0.0;   0;-999;eor
       1443;19220225;    1;   0.0;   0;-999;eor
       1443;19220226;    1;   0.1;   1;-999;eor
       1443;19220227;    1;   0.7;   1;-999;eor
       1443;19220228;    1;   0.0;   0;-999;eor
       1443;19220301;    1;   3.0;   1;-999;eor
       1443;19220302;    1;   2.0;   1;-999;eor
       1443;19220303;    1;   5.9;   1;-999;eor
       1443;19220304;    1;   1.5;   1;-999;eor
       1443;19220305;    1;   0.0;   0;-999;eor
       1443;19220306;    1;   0.0;   0;-999;eor
       1443;19220307;    1;   0.2;   1;-999;eor
       1443;19220308;    1;   0.4;   1;-999;eor
       1443;19220309;    1;  19.3;   1;-999;eor
       1443;19220310;    1;   5.3;   1;-999;eor
       1443;19220311;    1;   0.0;   0;-999;eor
       1443;19220312;    1;   0.0;   0;-999;eor
       1443;19220313;    1;   0.0;   0;-999;eor
       1443;19220314;    1;   0.0;   0;-999;eor
       1443;19220315;    1;   0.0;   0;-999;eor
       1443;19220316;    1;   0.0;   0;-999;eor
       1443;19220317;    1;   0.0;   0;-999;eor
       1443;19220318;    1;   0.0;   0;-999;eor
       1443;19220319;    1;  11.6;   1;-999;eor
       1443;19220320;    1;  23.5;   8;-999;eor
       1443;19220321;    1;   3.0;   8;-999;eor
       1443;19220322;    1;   0.1;   7;-999;eor
       1443;19220323;    1;   9.3;   7;-999;eor
       1443;19220324;    1;   0.1;   7;-999;eor
       1443;19220325;    1;   0.7;   1;-999;eor
       1443;19220326;    1;   0.1;   7;-999;eor
       1443;19220327;    1;   5.0;   7;-999;eor
       1443;19220328;    1;   2.0;   7;-999;eor
       1443;19220329;    1;   1.6;   7;-999;eor
       1443;19220330;    1;   0.1;   7;-999;eor
