STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
       5118;19520410;    5;   0.0;   0;-999;-999;eor
       5118;19520411;    5;   0.0;   0;-999;-999;eor
       5118;19520412;    5;   0.0;   0;-999;-999;eor
       5118;19520413;    5;   0.0;   1;-999;-999;eor
       5118;19520414;    5;   0.0;   0;-999;-999;eor
       5118;19520415;    5;  19.2;   1;-999;-999;eor
       5118;19520416;    5;   0.0;   1;-999;-999;eor
       5118;19520417;    5;   0.0;   1;-999;-999;eor
       5118;19520418;    5;   0.0;   0;-999;-999;eor
       5118;19520419;    5;   2.9;   1;-999;-999;eor
       5118;19520420;    5;   7.5;   1;-999;-999;eor
       5118;19520421;    5;   1.3;   1;-999;-999;eor
       5118;19520422;    5;  11.0;   1;-999;-999;eor
       5118;19520423;    5;   7.5;   1;-999;-999;eor
       5118;19520424;    5;   4.9;   1;-999;-999;eor
       5118;19520425;    5;   0.3;   1;-999;-999;eor
       5118;19520426;    5;   0.0;   1;-999;-999;eor
       5118;19520427;    5;   0.0;   1;-999;-999;eor
       5118;19520428;    5;   0.0;   0;-999;-999;eor
       5118;19520429;    5;   0.0;   0;-999;-999;eor
       5118;19520430;    5;   0.0;   0;-999;-999;eor
       5118;19520501;    5;   0.1;   1;-999;-999;eor
       5118;19520502;    5;   0.0;   0;-999;-999;eor
       5118;19520503;    5;   0.0;   1;-999;-999;eor
       5118;19520504;    5;   2.0;   1;-999;-999;eor
       5118;19520505;    5;   0.0;   0;-999;-999;eor
       5118;19520506;    5;   0.3;   1;-999;-999;eor
       5118;19520507;    5;   0.0;   0;-999;-999;eor
       5118;19520508;    5;   3.8;   1;-999;-999;eor
