STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_6;MO_NSH;MO_RR;MO_SH_S;MX_RS;eor
        555;19601101;19601130;    5;   -999;   122.5;-999;   23.2;eor
        555;19601201;19601230;-999;-999;-999;-999;   32.2;eor
        555;19790101;19790131;    5;     22;    36.9;    272;    8.7;eor
        555;19790201;19790228;    5;     16;    61.1;     85;   21.2;eor
        555;19790301;19790331;    5;      0;   129.4;      0;   20.9;eor
        555;19790401;19790430;    5;      1;    56.9;      1;    8.1;eor
        555;19790501;19790531;    5;      0;    70.5;      0;   11.3;eor
        555;19790601;19790630;    5;      0;    62.9;      0;   13.8;eor
        555;19790701;19790731;    5;      0;    89.2;      0;   40.9;eor
        555;19790801;19790831;    5;      0;   106.6;      0;   31.7;eor
        555;19790901;19790930;    5;      0;    34.2;      0;   13.7;eor
        555;19791001;19791031;    5;      0;    20.1;      0;   11.8;eor
        555;19791101;19791130;    5;      0;    81.3;      0;   17.9;eor
        555;19791201;19791231;    5;      0;   102.8;      0;   19.2;eor
        555;19800101;19800131;    5;     11;    46.7;     19;   10.3;eor
        555;19800201;19800229;    5;      0;    55.1;      0;   31.2;eor
        555;19800301;19800331;    5;      0;    46.4;      0;    7.7;eor
        555;19800401;19800430;    5;      0;    50.3;      0;   10.2;eor
        555;19800501;19800531;    5;      0;    25.4;      0;   16.4;eor
        555;19800601;19800630;    5;      0;    88.0;      0;   21.4;eor
        555;19800701;19800731;    5;      0;   168.1;      0;   58.1;eor
        555;19800801;19800831;    5;      0;    69.4;      0;   16.6;eor
        555;19800901;19800930;    5;      0;    55.2;      0;   26.6;eor
        555;19801001;19801031;    5;      0;    44.2;      0;   12.4;eor
        555;19801101;19801130;    5;     12;    53.3;     31;    8.9;eor
        555;19801201;19801231;    5;     13;    60.3;     21;    8.7;eor
        555;19810101;19810131;   10;     34;   108.9;     67;   24.9;eor
        555;19810201;19810228;   10;      6;    33.9;      9;    7.9;eor
        555;19810301;19810331;   10;      0;   108.8;      0;   26.6;eor
        555;19810401;19810430;   10;      0;    21.4;      0;   11.1;eor
        555;19810501;19810531;   10;      0;    52.3;      0;    8.7;eor
        555;19810601;19810630;   10;      0;   119.5;      0;   56.3;eor
        555;19810701;19810731;   10;      0;    77.7;      0;   26.3;eor
        555;19810801;19810831;   10;      0;    56.6;      0;   18.0;eor
        555;19810901;19810930;   10;      0;    64.8;      0;   16.4;eor
        555;19811001;19811031;   10;      0;   130.8;      0;   15.0;eor
        555;19811101;19811130;   10;      0;   110.1;      0;   17.7;eor
        555;19811201;19811231;   10;     20;    89.3;    125;   21.9;eor
        555;19820101;19820131;   10;      8;    58.4;     38;   12.0;eor
        555;19820201;19820228;   10;      0;    19.2;      0;   13.2;eor
        555;19820301;19820331;   10;      0;    57.4;      0;   12.3;eor
        555;19820401;19820430;   10;      0;    28.1;      0;    4.3;eor
        555;19820501;19820531;   10;      0;    77.5;      0;   17.9;eor
        555;19820601;19820630;   10;      0;   122.7;      0;   26.2;eor
        555;19820701;19820731;   10;      0;    26.2;      0;   10.2;eor
        555;19820801;19820831;   10;      0;   135.0;      0;   68.2;eor
        555;19820901;19820930;   10;      0;    33.5;      0;   14.3;eor
        555;19821001;19821031;   10;      0;    79.7;      0;   31.7;eor
        555;19821101;19821130;   10;      0;    49.7;      0;    7.3;eor
        555;19821201;19821231;   10;      0;    63.0;      0;   11.2;eor
        555;19830101;19830131;   10;      0;   103.6;      0;   14.5;eor
        555;19830201;19830228;   10;      0;    40.9;      0;    9.9;eor
        555;19830301;19830331;   10;      0;    70.4;      0;   10.8;eor
        555;19830401;19830430;   10;      0;    63.4;      0;   13.5;eor
        555;19830501;19830531;   10;      0;   119.1;      0;   14.9;eor
        555;19830601;19830630;   10;      0;    58.2;      0;   16.9;eor
        555;19830701;19830731;   10;      0;    19.3;      0;    7.2;eor
        555;19830801;19830831;   10;      0;    27.0;      0;   18.7;eor
        555;19830901;19830930;   10;      0;    55.4;      0;    8.4;eor
        555;19831001;19831031;   10;      0;    29.7;      0;    9.4;eor
        555;19831101;19831130;   10;      1;    58.0;      1;   25.0;eor
        555;19831201;19831231;   10;      3;    50.5;      5;    8.5;eor
        555;19840101;19840131;   10;      8;   121.0;     22;   17.9;eor
        555;19840201;19840229;   10;      0;    69.4;      0;   39.1;eor
        555;19840301;19840331;   10;      1;    17.3;      1;    5.7;eor
        555;19840401;19840430;   10;      0;    42.4;      0;    5.3;eor
        555;19840501;19840531;   10;      0;   188.2;      0;   48.5;eor
        555;19840601;19840630;   10;      0;    54.3;      0;   15.9;eor
        555;19840701;19840731;   10;      0;    94.8;      0;   23.1;eor
        555;19840801;19840831;   10;      0;    48.4;      0;   22.5;eor
        555;19840901;19840930;   10;      0;   139.1;      0;   20.4;eor
        555;19841001;19841031;   10;      0;   110.0;      0;   21.4;eor
        555;19841101;19841130;   10;      0;    33.0;      0;   13.6;eor
        555;19841201;19841231;   10;      0;    33.8;      0;    9.1;eor
        555;19850101;19850131;   10;     45;    69.4;    312;   11.2;eor
        555;19850201;19850228;   10;     10;    16.3;     78;    8.2;eor
        555;19850301;19850331;   10;      9;    62.1;     11;    7.9;eor
        555;19850401;19850430;   10;      0;    82.4;      0;   12.9;eor
        555;19850501;19850531;   10;      0;    67.4;      0;   12.1;eor
        555;19850601;19850630;   10;      0;   145.8;      0;   18.8;eor
        555;19850701;19850731;   10;      0;   132.5;      0;   49.2;eor
        555;19850801;19850831;   10;      0;    91.3;      0;   17.2;eor
        555;19850901;19850930;   10;      0;    56.1;      0;   10.7;eor
        555;19851001;19851031;   10;      0;    16.5;      0;    4.6;eor
        555;19851101;19851130;   10;     10;    62.1;     51;   12.4;eor
        555;19851201;19851231;   10;      7;    83.7;     28;   16.8;eor
        555;19860101;19860131;   10;     10;   130.9;     25;   25.7;eor
        555;19860201;19860228;   10;     12;     7.8;     53;    2.1;eor
        555;19860301;19860331;   10;      0;    96.2;      0;   21.0;eor
        555;19860401;19860430;   10;      5;   112.3;      5;   16.2;eor
        555;19860501;19860531;   10;      0;    65.4;      0;   19.7;eor
        555;19860601;19860630;   10;      0;    93.1;      0;   33.1;eor
        555;19860701;19860731;   10;      0;    48.9;      0;   12.2;eor
        555;19860801;19860831;   10;      0;    39.9;      0;   15.8;eor
        555;19860901;19860930;   10;      0;    53.3;      0;   22.6;eor
        555;19861001;19861031;   10;      0;    94.9;      0;   25.3;eor
        555;19861101;19861130;   10;      0;    57.0;      0;   18.2;eor
        555;19861201;19861231;   10;      6;   120.9;      8;   16.7;eor
        555;19870101;19870131;   10;     21;    57.0;    114;   18.0;eor
        555;19870201;19870228;   10;      8;    43.9;     25;   10.7;eor
        555;19870301;19870331;   10;      6;    99.2;      8;   20.8;eor
        555;19870401;19870430;   10;      0;    36.2;      0;    7.6;eor
        555;19870501;19870531;   10;      0;    87.1;      0;   13.6;eor
        555;19870601;19870630;   10;      0;   122.2;      0;   12.3;eor
        555;19870701;19870731;   10;      0;    83.7;      0;   22.3;eor
        555;19870801;19870831;   10;      0;    62.0;      0;   13.2;eor
        555;19870901;19870930;   10;      0;   104.1;      0;   35.6;eor
        555;19871001;19871031;   10;      0;    56.3;      0;   14.8;eor
        555;19871101;19871130;   10;      0;   102.4;      0;   20.4;eor
        555;19871201;19871231;   10;      0;    53.4;      0;   19.7;eor
        555;19880101;19880131;   10;      0;    78.9;      0;   11.1;eor
        555;19880201;19880229;   10;      1;    80.1;      1;   16.2;eor
        555;19880301;19880331;   10;     12;   138.1;     13;   15.2;eor
        555;19880401;19880430;   10;      0;    17.7;      0;    4.3;eor
        555;19880501;19880531;   10;      0;    37.8;      0;   12.1;eor
        555;19880601;19880630;   10;      0;    46.5;      0;   14.8;eor
        555;19880701;19880731;   10;      0;   110.0;      0;   19.9;eor
        555;19880801;19880831;   10;      0;    59.0;      0;   15.9;eor
        555;19880901;19880930;   10;      0;   104.3;      0;   25.8;eor
        555;19881001;19881031;   10;      0;    54.8;      0;   16.4;eor
        555;19881101;19881130;   10;      0;    67.2;      0;   37.6;eor
        555;19881201;19881231;   10;      0;    93.6;      0;   21.3;eor
        555;19890101;19890131;   10;      0;    33.8;      0;   12.4;eor
        555;19890201;19890228;   10;      0;    66.3;      0;   11.4;eor
        555;19890301;19890331;   10;      0;    90.2;      0;   17.4;eor
        555;19890401;19890430;   10;      0;    74.5;      0;   14.3;eor
        555;19890501;19890531;   10;      0;    10.5;      0;    6.4;eor
        555;19890601;19890630;   10;      0;    69.2;      0;   11.4;eor
        555;19890701;19890731;   10;      0;    72.7;      0;   27.4;eor
        555;19890801;19890831;   10;      0;    33.1;      0;    8.8;eor
        555;19890901;19890930;   10;      0;    46.8;      0;   13.6;eor
        555;19891001;19891031;   10;      0;    62.6;      0;   10.4;eor
        555;19891101;19891130;   10;      0;    30.2;      0;    9.0;eor
        555;19891201;19891231;   10;      0;    94.5;      0;   18.7;eor
        555;19900101;19900131;   10;      0;    63.1;      0;   33.2;eor
        555;19900201;19900228;   10;      1;   111.1;      1;   17.9;eor
        555;19900301;19900331;   10;      0;    31.7;      0;    7.5;eor
        555;19900401;19900430;   10;      0;    44.5;      0;    8.7;eor
        555;19900501;19900531;   10;      0;    21.2;      0;    5.4;eor
        555;19900601;19900630;   10;      0;   122.5;      0;   30.0;eor
        555;19900701;19900731;   10;      0;    57.1;      0;   15.4;eor
        555;19900801;19900831;   10;      0;    66.3;      0;   27.8;eor
        555;19900901;19900930;   10;      0;    75.5;      0;    9.5;eor
        555;19901001;19901031;   10;      0;    27.6;      0;   13.4;eor
        555;19901101;19901130;   10;      0;    76.6;      0;   18.7;eor
        555;19901201;19901231;   10;      0;    96.0;      0;   21.4;eor
        555;19910101;19910131;    9;      0;    59.9;      0;    9.9;eor
        555;19910201;19910228;    9;     20;    25.4;    113;   11.6;eor
        555;19910301;19910331;    9;      0;    21.2;      0;   13.6;eor
        555;19910401;19910430;    9;      0;    28.2;      0;    5.9;eor
        555;19910501;19910531;    9;      0;    33.2;      0;    9.0;eor
        555;19910601;19910630;    9;      0;    73.6;      0;   24.6;eor
        555;19910701;19910731;    9;      0;    59.8;      0;   14.4;eor
        555;19910801;19910831;    9;      0;    79.9;      0;   33.1;eor
        555;19910901;19910930;    9;      0;    52.6;      0;   17.6;eor
        555;19911001;19911031;    9;      0;    25.7;      0;    6.3;eor
        555;19911101;19911130;    9;      0;   104.1;      0;   14.3;eor
        555;19911201;19911231;    9;      0;    91.8;      0;   32.3;eor
        555;19920101;19920131;    9;      0;    29.1;      0;    8.8;eor
        555;19920201;19920229;    9;      0;    40.3;      0;    7.8;eor
        555;19920301;19920331;    9;      0;    87.1;      0;   17.3;eor
        555;19920401;19920430;    9;      0;    54.9;      0;   17.2;eor
        555;19920501;19920531;    9;      0;    44.0;      0;    9.8;eor
        555;19920601;19920630;    9;      0;   101.2;      0;   27.3;eor
        555;19920701;19920731;    9;      0;    71.8;      0;   19.2;eor
        555;19920801;19920831;    9;   -999;   121.1;-999;   28.8;eor
        555;19920901;19920930;    9;   -999;    64.9;-999;   25.0;eor
        555;19921001;19921031;    9;   -999;    79.4;-999;   20.0;eor
        555;19921101;19921130;    9;   -999;   109.8;-999;   27.8;eor
        555;19921201;19921231;    9;   -999;    55.2;-999;   10.9;eor
        555;19930101;19930131;    9;   -999;   115.3;-999;   29.1;eor
        555;19930201;19930228;    9;   -999;    27.3;-999;   10.0;eor
        555;19930301;19930331;    9;   -999;     6.8;-999;    2.7;eor
        555;19930401;19930430;    9;   -999;    52.5;-999;   14.3;eor
        555;19930501;19930531;    9;   -999;    64.5;-999;   16.5;eor
        555;19930601;19930630;    9;   -999;    29.4;-999;   16.7;eor
        555;19930701;19930731;    9;   -999;   153.4;-999;   23.2;eor
        555;19930801;19930831;    9;   -999;    38.5;-999;   10.8;eor
        555;19930901;19930930;    9;   -999;   153.4;-999;   39.3;eor
        555;19931001;19931031;    9;   -999;    87.5;-999;   22.8;eor
        555;19931101;19931130;    9;   -999;    42.7;-999;   21.9;eor
        555;19931201;19931231;    9;   -999;   179.6;-999;   18.3;eor
        555;19940101;19940131;    9;   -999;    94.9;-999;   12.1;eor
        555;19940201;19940228;    9;   -999;    20.5;-999;    5.5;eor
        555;19940301;19940331;    9;   -999;   117.4;-999;   25.2;eor
        555;19940401;19940430;    9;   -999;    51.2;-999;   13.1;eor
        555;20080101;20080131;    9;      0;    91.8;      0;   19.0;eor
        555;20080201;20080229;    9;      1;    48.9;      1;   16.8;eor
        555;20080301;20080331;    9;      3;    76.3;      3;   15.6;eor
        555;20080401;20080430;    9;      0;    67.3;      0;   16.5;eor
        555;20080501;20080531;    9;      0;    45.8;      0;   10.1;eor
        555;20080601;20080630;    9;      0;    62.7;      0;   18.3;eor
        555;20080701;20080731;    9;      0;   114.7;      0;   18.1;eor
        555;20080801;20080831;    9;      0;   101.4;      0;   33.5;eor
        555;20080901;20080930;    9;      0;    77.7;      0;   43.9;eor
        555;20081001;20081031;    9;      0;    78.9;      0;   17.9;eor
        555;20081101;20081130;    9;      0;    60.0;      0;   12.4;eor
        555;20081201;20081231;    9;      1;    43.9;      1;    7.2;eor
        555;20090101;20090131;    9;     17;    39.3;    114;   12.7;eor
        555;20090201;20090228;    9;      0;    70.0;      0;   14.5;eor
        555;20090301;20090331;    9;      0;   114.2;      0;   26.4;eor
        555;20090401;20090430;    9;      0;    26.1;      0;    5.9;eor
        555;20090501;20090531;    9;      0;    42.5;      0;   13.3;eor
        555;20090601;20090630;    9;      0;    87.8;      0;   14.3;eor
        555;20090701;20090731;    9;      0;   132.9;      0;   21.3;eor
        555;20090801;20090831;    9;      0;    31.4;      0;   12.4;eor
        555;20090901;20090930;    9;      0;    29.5;      0;    8.4;eor
        555;20091001;20091031;    9;      0;   108.5;      0;   31.5;eor
        555;20091101;20091130;    9;      0;   124.6;      0;   27.6;eor
        555;20091201;20091231;    9;     14;    83.7;     28;   16.1;eor
        555;20100101;20100131;    9;     42;    48.6;    158;   10.7;eor
        555;20100201;20100228;    9;     18;    73.0;     62;   16.7;eor
        555;20100301;20100331;    9;      4;    68.0;      7;   12.0;eor
        555;20100401;20100430;    9;      0;    11.4;      0;    6.8;eor
        555;20100501;20100531;    9;      0;    52.0;      0;   20.2;eor
        555;20100601;20100630;    9;      0;    22.6;      0;    9.3;eor
        555;20100701;20100731;    9;      0;    78.7;      0;   12.8;eor
        555;20100801;20100831;    9;      0;   187.4;      0;   34.4;eor
        555;20100901;20100930;    9;      0;    72.3;      0;   18.0;eor
        555;20101001;20101031;    9;      0;    51.2;      0;   14.9;eor
        555;20101101;20101130;    9;      6;   126.6;      6;   33.6;eor
        555;20101201;20101231;    9;     60;    84.8;    375;   12.3;eor
        555;20110101;20110131;    9;      1;   100.7;    106;   19.5;eor
        555;20110201;20110228;    9;      0;    41.5;      0;   12.4;eor
        555;20110301;20110331;    9;      0;    13.3;      0;    5.9;eor
        555;20110401;20110430;    9;      0;    19.1;      0;    7.0;eor
        555;20110501;20110531;    9;      0;    22.0;      0;   15.1;eor
        555;20110601;20110630;    9;      0;    76.7;      0;   17.7;eor
        555;20110701;20110731;    9;      0;   120.2;      0;   30.4;eor
        555;20110801;20110831;    9;      0;   125.0;      0;   31.7;eor
        555;20110901;20110930;    9;      0;    64.2;      0;   15.7;eor
        555;20111001;20111031;    9;      0;    73.2;      0;   18.7;eor
        555;20111101;20111130;    9;   -999;     2.3;-999;    1.4;eor
        555;20111201;20111231;    9;      0;   115.8;      0;   15.2;eor
        555;20120101;20120131;    9;      0;    -999;      0;   20.5;eor
        555;20120201;20120229;    9;      0;    23.1;      0;    5.3;eor
        555;20120301;20120331;    9;      0;    14.9;      0;    6.0;eor
        555;20120401;20120430;    9;      0;    -999;      0;    5.6;eor
        555;20120501;20120531;    9;   -999;    36.2;-999;   10.8;eor
        555;20120601;20120630;    9;   -999;   101.0;-999;   18.0;eor
        555;20120701;20120731;    9;   -999;   100.0;-999;   17.4;eor
        555;20120801;20120831;    9;   -999;    24.2;-999;    6.0;eor
        555;20120901;20120930;    9;   -999;    35.4;-999;    6.6;eor
        555;20121001;20121031;    9;   -999;    80.9;-999;   24.5;eor
        555;20121101;20121130;    9;      0;    33.4;      0;    7.2;eor
        555;20121201;20121231;    9;   -999;   132.1;-999;   15.7;eor
        555;20130101;20130131;    9;   -999;    52.6;-999;    9.3;eor
        555;20130201;20130228;    9;     16;    58.7;     33;   11.2;eor
        555;20130301;20130331;    9;      6;    37.5;      8;   11.6;eor
        555;20130401;20130430;    9;      0;    21.9;      0;    9.5;eor
        555;20130501;20130531;    9;   -999;    81.7;-999;   16.4;eor
        555;20130601;20130630;    3;   -999;   120.4;-999;   73.9;eor
        555;20130701;20130731;    3;   -999;     7.4;-999;    3.4;eor
        555;20130801;20130831;-999;-999;-999;-999;   14.4;eor
        555;20130901;20130930;-999;-999;-999;-999;    6.9;eor
        555;20131001;20131031;    3;      0;    67.1;      0;   11.3;eor
        555;20131101;20131130;    3;      0;    80.3;      0;   17.2;eor
        555;20131201;20131231;    3;      0;    70.8;      0;   20.1;eor
        555;20140101;20140131;    3;      0;    44.9;      0;   11.2;eor
        555;20140201;20140228;    3;      0;    31.7;      0;    4.9;eor
        555;20140301;20140331;    3;      0;     9.9;      0;    3.4;eor
        555;20140401;20140430;    3;      0;    41.3;      0;    8.5;eor
        555;20140501;20140531;    3;   -999;   102.3;-999;   20.3;eor
        555;20140601;20140630;    3;   -999;    89.5;-999;   31.3;eor
        555;20140701;20140731;    3;   -999;   183.7;-999;   31.5;eor
        555;20140801;20140831;    3;   -999;    94.6;-999;   14.8;eor
        555;20140901;20140930;    3;   -999;    78.7;-999;   38.9;eor
        555;20141001;20141031;    3;      0;    59.0;      0;   13.6;eor
        555;20141101;20141130;    3;      0;    55.5;      0;   15.3;eor
        555;20141201;20141231;    3;      2;    78.8;      2;   19.0;eor
        555;20150101;20150131;    3;     11;    91.1;     11;   19.2;eor
        555;20150201;20150228;    3;      0;    46.7;      0;    9.8;eor
        555;20150301;20150331;    3;      0;    64.6;      0;   20.5;eor
        555;20150401;20150430;    3;      0;    30.5;      0;   13.5;eor
        555;20150501;20150531;-999;-999;-999;-999;    6.2;eor
        555;20150601;20150630;    3;   -999;    48.9;-999;   12.6;eor
        555;20150701;20150731;    3;   -999;    88.6;-999;   11.3;eor
        555;20150801;20150831;    3;   -999;   146.9;-999;   32.0;eor
        555;20150901;20150930;    3;   -999;    98.7;-999;   14.8;eor
        555;20151001;20151031;    3;      0;    51.9;      0;   12.2;eor
        555;20151101;20151130;    3;      0;   122.5;      0;   26.5;eor
        555;20151201;20151231;    3;      0;    48.8;      0;    9.4;eor
        555;20160101;20160131;    3;      0;   110.0;      0;   19.4;eor
        555;20160201;20160229;    3;      0;    88.3;      0;   14.5;eor
        555;20160301;20160331;    3;      0;    46.4;      0;   10.5;eor
        555;20160401;20160430;    3;      0;    57.4;      0;   10.5;eor
        555;20160501;20160531;    3;   -999;    71.5;-999;   35.7;eor
        555;20160601;20160630;    3;   -999;   144.8;-999;   26.9;eor
        555;20160701;20160731;    3;   -999;    33.1;-999;    5.9;eor
        555;20160801;20160831;    3;   -999;    55.7;-999;   11.4;eor
        555;20160901;20160930;    3;   -999;    29.3;-999;   23.2;eor
        555;20161001;20161031;    3;      0;    36.5;      0;    9.6;eor
        555;20161101;20161130;    3;      0;    60.6;      0;   12.1;eor
        555;20161201;20161231;    3;      0;    24.0;      0;    6.0;eor
        555;20170101;20170131;    3;      9;    43.1;     10;    8.5;eor
        555;20170201;20170228;    3;      0;    80.4;      0;   37.2;eor
        555;20170301;20170331;    3;      0;    55.7;      0;   16.6;eor
        555;20170401;20170430;    3;      0;    23.9;      0;    7.4;eor
        555;20170501;20170531;    3;   -999;    47.8;-999;   10.6;eor
        555;20170601;20170630;    3;   -999;    51.8;-999;   10.4;eor
        555;20170701;20170731;    3;   -999;   126.8;-999;   32.8;eor
        555;20170801;20170831;    3;   -999;    69.7;-999;   14.5;eor
        555;20170901;20170930;    3;   -999;   108.5;-999;   35.1;eor
        555;20171001;20171031;    3;      0;    59.7;      0;   15.5;eor
        555;20171101;20171130;    3;      0;   101.8;      0;   15.7;eor
        555;20171201;20171231;    3;      7;   107.2;      8;   19.8;eor
