STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;eor
        555;19320205;    5;   0.0;   0;-999;eor
        555;19320206;    5;   0.0;   0;-999;eor
        555;19320207;    5;   0.0;   0;-999;eor
        555;19320208;    5;   4.1;   7;-999;eor
        555;19320209;    5;   0.5;   7;-999;eor
        555;19320210;    5;   0.0;   0;-999;eor
        555;19320211;    5;   0.3;   7;-999;eor
        555;19320212;    5;   0.1;   7;-999;eor
        555;19320213;    5;   0.0;   0;-999;eor
        555;19320214;    5;   0.0;   0;-999;eor
        555;19320215;    5;   0.5;   1;-999;eor
        555;19320216;    5;   0.2;   1;-999;eor
        555;19320217;    5;   0.0;   0;-999;eor
        555;19320218;    5;   0.0;   0;-999;eor
        555;19320219;    5;   0.1;   1;-999;eor
        555;19320220;    5;   0.0;   0;-999;eor
        555;19320221;    5;   2.7;   1;-999;eor
        555;19320222;    5;   1.6;   1;-999;eor
        555;19320223;    5;   1.7;   1;-999;eor
        555;19320224;    5;   0.1;   1;-999;eor
        555;19320225;    5;   0.0;   0;-999;eor
        555;19320226;    5;   0.0;   7;-999;eor
        555;19320227;    5;   0.0;   7;-999;eor
        555;19320228;    5;   0.0;   0;-999;eor
        555;19320229;    5;   0.0;   0;-999;eor
        555;19320301;    5;   0.0;   0;-999;eor
        555;19320302;    5;   0.0;   0;-999;eor
        555;19320303;    5;   0.0;   0;-999;eor
        555;19320304;    5;   0.0;   0;-999;eor
        555;19320305;    5;   0.0;   0;-999;eor
        555;19320306;    5;   7.5;   8;-999;eor
        555;19320307;    5;  14.2;   8;-999;eor
        555;19320308;    5;   4.0;   8;-999;eor
        555;19320309;    5;   0.1;   7;-999;eor
        555;19320310;    5;   0.0;   7;-999;eor
        555;19320311;    5;   0.1;   7;-999;eor
        555;19320312;    5;   0.0;   0;-999;eor
        555;19320313;    5;   0.0;   0;-999;eor
        555;19320314;    5;   0.0;   0;-999;eor
        555;19320315;    5;   0.0;   0;-999;eor
        555;19320316;    5;   0.0;   0;-999;eor
        555;19320317;    5;   0.0;   1;-999;eor
        555;19320318;    5;   0.0;   0;-999;eor
        555;19320319;    5;   0.0;   7;-999;eor
        555;19320320;    5;   0.0;   1;-999;eor
        555;19320321;    5;   0.0;   0;-999;eor
        555;19320322;    5;   0.0;   0;-999;eor
        555;19320323;    5;   0.0;   0;-999;eor
        555;19320324;    5;   0.0;   0;-999;eor
        555;19320325;    5;   0.0;   0;-999;eor
        555;19320326;    5;   0.0;   0;-999;eor
        555;19320327;    5;   3.5;   1;-999;eor
        555;19320328;    5;   0.0;   1;-999;eor
        555;19320329;    5;   0.5;   1;-999;eor
        555;19320330;    5;  10.0;   1;-999;eor
        555;19320331;    5;   6.7;   1;-999;eor
        555;19320401;    5;   4.7;   1;-999;eor
        555;19320402;    5;   8.4;   1;-999;eor
        555;19320403;    5;   0.3;   1;-999;eor
        555;19320404;    5;   2.7;   1;-999;eor
        555;19320405;    5;   0.4;   1;-999;eor
        555;19320406;    5;  10.0;   1;-999;eor
        555;19320407;    5;  20.5;   1;-999;eor
        555;19320408;    5;   3.5;   1;-999;eor
        555;19320409;    5;   3.1;   1;-999;eor
        555;19320410;    5;   0.8;   1;-999;eor
        555;19320411;    5;   9.2;   8;-999;eor
        555;19320412;    5;   1.8;   1;-999;eor
        555;19320413;    5;   0.1;   8;-999;eor
        555;19320414;    5;   0.0;   0;-999;eor
        555;19320415;    5;   0.3;   1;-999;eor
        555;19320416;    5;   1.7;   1;-999;eor
        555;19320417;    5;   0.0;   0;-999;eor
        555;19320418;    5;   0.0;   0;-999;eor
        555;19320419;    5;   0.0;   0;-999;eor
        555;19320420;    5;   0.0;   1;-999;eor
        555;19320421;    5;   0.7;   1;-999;eor
        555;19320422;    5;   1.1;   1;-999;eor
        555;19320423;    5;   0.2;   1;-999;eor
        555;19320424;    5;   0.0;   1;-999;eor
        555;19320425;    5;   0.0;   0;-999;eor
        555;19320426;    5;   1.2;   1;-999;eor
        555;19320427;    5;   6.2;   1;-999;eor
        555;19320428;    5;   0.0;   1;-999;eor
        555;19320429;    5;   5.8;   1;-999;eor
        555;19320430;    5;   3.1;   1;-999;eor
